directions_detail_pattern_id,pattern,directions_detail_id,sequence_no,created_id,created_at,updated_id,updated_at
97570,0,95795,1,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97571,0,95796,2,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97572,0,95797,3,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97573,0,95798,4,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97574,0,95799,5,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97575,0,95800,6,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97576,1,95801,1,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97577,1,95802,2,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97578,1,95803,3,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97579,1,95804,4,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97580,1,95805,5,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97581,1,95806,6,12,2018-01-20 19:32:27,12,2018-01-20 19:32:27
97582,0,95807,1,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97583,0,95808,2,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97584,0,95809,3,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97585,0,95810,4,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97586,1,95811,1,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97587,1,95812,2,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97588,1,95813,3,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97589,1,95814,4,12,2018-01-20 19:35:56,12,2018-01-20 19:35:56
97590,0,95815,1,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97591,0,95816,2,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97592,0,95817,3,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97593,0,95818,4,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97594,1,95819,1,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97595,1,95820,2,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97596,1,95821,3,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97597,1,95822,4,12,2018-01-20 19:37:23,12,2018-01-20 19:37:23
97598,0,95823,1,12,2018-01-20 19:40:30,12,2018-01-20 19:40:30
97599,0,95824,2,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97600,0,95825,3,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97601,0,95826,4,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97602,0,95827,5,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97603,1,95828,1,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97604,1,95829,2,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97605,1,95830,3,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97606,1,95831,4,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97607,1,95832,5,12,2018-01-20 19:40:31,12,2018-01-20 19:40:31
97608,0,95833,1,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97609,0,95834,2,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97610,0,95835,3,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97611,0,95836,4,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97612,0,95837,5,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97613,0,95838,6,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97614,0,95839,7,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97615,1,95840,1,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97616,1,95841,2,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97617,1,95842,3,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97618,1,95843,4,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97619,1,95844,5,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97620,1,95845,6,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97621,1,95846,7,12,2018-01-20 19:58:49,12,2018-01-20 19:58:49
97622,0,95847,1,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97623,0,95848,2,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97624,0,95849,3,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97625,0,95850,4,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97626,0,95851,5,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97627,1,95852,1,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97628,1,95853,2,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97629,1,95854,3,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97630,1,95855,4,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97631,1,95856,5,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97632,1,95857,6,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97633,1,95858,7,12,2018-01-20 20:06:05,12,2018-01-20 20:06:05
97634,0,95859,1,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97635,0,95860,2,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97636,0,95861,3,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97637,0,95862,4,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97638,0,95863,5,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97639,1,95864,1,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97640,1,95865,2,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97641,1,95866,3,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97642,1,95867,4,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97643,1,95868,5,12,2018-01-20 20:08:04,12,2018-01-20 20:08:04
97644,0,95869,1,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97645,0,95870,2,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97646,0,95871,3,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97647,0,95872,4,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97648,1,95873,1,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97649,1,95874,2,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97650,1,95875,3,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97651,1,95876,4,12,2018-01-20 20:10:06,12,2018-01-20 20:10:06
97652,0,95877,1,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97653,0,95878,2,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97654,0,95879,3,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97655,0,95880,4,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97656,0,95881,5,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97657,0,95882,6,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97658,1,95883,1,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97659,1,95884,2,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97660,1,95885,3,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97661,1,95886,4,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97662,1,95887,5,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97663,1,95888,6,12,2018-01-20 20:14:38,12,2018-01-20 20:14:38
97664,0,95889,1,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97665,0,95890,2,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97666,0,95891,3,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97667,0,95892,4,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97668,1,95893,1,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97669,1,95894,2,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97670,1,95895,3,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97671,1,95896,4,12,2018-01-20 20:21:55,12,2018-01-20 20:21:55
97672,0,95897,1,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97673,0,95898,2,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97674,0,95899,3,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97675,0,95900,4,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97676,0,95901,5,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97677,1,95902,1,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97678,1,95903,2,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97679,1,95904,3,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97680,1,95905,4,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97681,1,95906,5,12,2018-01-20 20:24:58,12,2018-01-20 20:24:58
97682,0,95907,1,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97683,0,95908,2,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97684,0,95909,3,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97685,0,95910,4,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97686,0,95911,5,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97687,0,95912,6,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97688,1,95913,1,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97689,1,95914,2,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97690,1,95915,3,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97691,1,95916,4,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97692,1,95917,5,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97693,1,95918,6,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97694,1,95919,7,12,2018-01-20 20:29:53,12,2018-01-20 20:29:53
97695,0,95920,1,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97696,0,95921,2,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97697,0,95922,3,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97698,0,95923,4,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97699,0,95924,5,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97700,0,95925,6,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97701,1,95926,1,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97702,1,95927,2,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97703,1,95928,3,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97704,1,95929,4,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97705,1,95930,5,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97706,1,95931,6,12,2018-01-20 20:31:18,12,2018-01-20 20:31:18
97707,0,95932,1,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97708,0,95933,2,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97709,0,95934,3,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97710,0,95935,4,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97711,0,95936,5,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97712,0,95937,6,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97713,0,95938,7,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97714,1,95939,1,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97715,1,95940,2,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97716,1,95941,3,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97717,1,95942,4,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97718,1,95943,5,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97719,1,95944,6,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97720,1,95945,7,12,2018-01-20 20:34:49,12,2018-01-20 20:34:49
97721,0,95946,1,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97722,0,95947,2,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97723,0,95948,3,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97724,0,95949,4,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97725,0,95950,5,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97726,1,95951,1,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97727,1,95952,2,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97728,1,95953,3,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97729,1,95954,4,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97730,1,95955,5,12,2018-01-20 20:36:05,12,2018-01-20 20:36:05
97731,0,95956,1,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97732,0,95957,2,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97733,0,95958,3,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97734,0,95959,4,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97735,1,95960,1,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97736,1,95961,2,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97737,1,95962,3,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97738,1,95963,4,12,2018-01-20 20:38:02,12,2018-01-20 20:38:02
97762,0,95987,1,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97763,0,95988,2,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97764,0,95989,3,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97765,0,95990,4,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97766,1,95991,1,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97767,1,95992,2,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97768,1,95993,3,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97769,1,95994,4,12,2018-01-20 20:48:16,12,2018-01-20 20:48:16
97770,0,95995,1,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97771,0,95996,2,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97772,0,95997,3,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97773,0,95998,4,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97774,1,95999,1,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97775,1,96000,2,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97776,1,96001,3,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97777,1,96002,4,12,2018-01-20 20:51:17,12,2018-01-20 20:51:17
97778,0,96003,1,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97779,0,96004,2,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97780,0,96005,3,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97781,0,96006,4,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97782,0,96007,5,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97783,1,96008,1,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97784,1,96009,2,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97785,1,96010,3,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97786,1,96011,4,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97787,1,96012,5,12,2018-01-20 20:51:59,12,2018-01-20 20:51:59
97788,0,96013,1,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97789,0,96014,2,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97790,0,96015,3,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97791,0,96016,4,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97792,0,96017,5,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97793,0,96018,6,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97794,0,96019,7,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97795,1,96020,1,12,2018-01-20 20:55:12,12,2018-01-20 20:55:12
97796,1,96021,2,12,2018-01-20 20:55:13,12,2018-01-20 20:55:13
97797,1,96022,3,12,2018-01-20 20:55:13,12,2018-01-20 20:55:13
97798,1,96023,4,12,2018-01-20 20:55:13,12,2018-01-20 20:55:13
97799,1,96024,5,12,2018-01-20 20:55:13,12,2018-01-20 20:55:13
97800,1,96025,6,12,2018-01-20 20:55:13,12,2018-01-20 20:55:13
97801,1,96026,7,12,2018-01-20 20:55:13,12,2018-01-20 20:55:13
97802,0,96027,1,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97803,0,96028,2,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97804,0,96029,3,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97805,0,96030,4,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97806,0,96031,5,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97807,1,96032,1,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97808,1,96033,2,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97809,1,96034,3,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97810,1,96035,4,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97811,1,96036,5,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97812,1,96037,6,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97813,1,96038,7,12,2018-01-20 20:57:57,12,2018-01-20 20:57:57
97827,0,96052,1,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97828,0,96053,2,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97829,0,96054,3,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97830,0,96055,4,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97831,1,96056,1,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97832,1,96057,2,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97833,1,96058,3,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97834,1,96059,4,12,2018-01-20 21:02:33,12,2018-01-20 21:02:33
97835,0,96060,1,12,2018-01-20 21:03:20,12,2018-01-20 21:03:20
97836,0,96061,2,12,2018-01-20 21:03:20,12,2018-01-20 21:03:20
97837,1,96062,1,12,2018-01-20 21:03:20,12,2018-01-20 21:03:20
97838,1,96063,2,12,2018-01-20 21:03:20,12,2018-01-20 21:03:20
97866,0,96091,1,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97867,0,96092,2,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97868,0,96093,3,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97869,0,96094,4,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97870,0,96095,5,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97871,1,96096,1,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97872,1,96097,2,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97873,1,96098,3,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97874,1,96099,4,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97875,1,96100,5,12,2018-01-20 21:10:44,12,2018-01-20 21:10:44
97898,0,96123,1,12,2018-01-20 21:17:10,12,2018-01-20 21:17:10
97899,0,96124,2,12,2018-01-20 21:17:10,12,2018-01-20 21:17:10
97900,0,96125,3,12,2018-01-20 21:17:11,12,2018-01-20 21:17:11
97901,0,96126,4,12,2018-01-20 21:17:11,12,2018-01-20 21:17:11
97902,1,96127,1,12,2018-01-20 21:17:11,12,2018-01-20 21:17:11
97903,1,96128,2,12,2018-01-20 21:17:11,12,2018-01-20 21:17:11
97904,1,96129,3,12,2018-01-20 21:17:11,12,2018-01-20 21:17:11
97905,1,96130,4,12,2018-01-20 21:17:11,12,2018-01-20 21:17:11
97906,0,96131,1,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97907,0,96132,2,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97908,0,96133,3,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97909,0,96134,4,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97910,0,96135,5,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97911,1,96136,1,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97912,1,96137,2,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97913,1,96138,3,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97914,1,96139,4,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97915,1,96140,5,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97916,1,96141,6,12,2018-01-20 21:18:07,12,2018-01-20 21:18:07
97917,0,96142,1,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97918,0,96143,2,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97919,0,96144,3,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97920,0,96145,4,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97921,1,96146,1,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97922,1,96147,2,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97923,1,96148,3,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97924,1,96149,4,12,2018-01-20 21:19:28,12,2018-01-20 21:19:28
97931,0,96156,1,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97932,0,96157,2,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97933,0,96158,3,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97934,0,96159,4,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97935,0,96160,5,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97936,0,96161,6,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97937,1,96162,1,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97938,1,96163,2,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97939,1,96164,3,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97940,1,96165,4,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97941,1,96166,5,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97942,1,96167,6,12,2018-01-20 21:26:32,12,2018-01-20 21:26:32
97943,0,96168,1,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97944,0,96169,2,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97945,0,96170,3,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97946,0,96171,4,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97947,0,96172,5,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97948,1,96173,1,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97949,1,96174,2,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97950,1,96175,3,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97951,1,96176,4,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97952,1,96177,5,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97953,1,96178,6,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97954,1,96179,7,12,2018-01-20 21:31:20,12,2018-01-20 21:31:20
97955,0,96180,1,12,2018-01-20 21:35:42,12,2018-01-20 21:35:42
97956,0,96181,2,12,2018-01-20 21:35:42,12,2018-01-20 21:35:42
97957,0,96182,3,12,2018-01-20 21:35:42,12,2018-01-20 21:35:42
97958,0,96183,4,12,2018-01-20 21:35:42,12,2018-01-20 21:35:42
97959,0,96184,5,12,2018-01-20 21:35:42,12,2018-01-20 21:35:42
97960,0,96185,6,12,2018-01-20 21:35:42,12,2018-01-20 21:35:42
97961,0,96186,7,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
97962,1,96187,1,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
97963,1,96188,2,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
97964,1,96189,3,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
97965,1,96190,4,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
97966,1,96191,5,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
97967,1,96192,6,12,2018-01-20 21:35:43,12,2018-01-20 21:35:43
98010,0,96227,1,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98011,0,96228,2,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98012,0,96229,3,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98013,0,96230,4,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98014,0,96231,5,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98015,1,96227,1,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98016,1,96228,2,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98017,1,96229,3,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98018,1,96230,4,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98019,1,96231,5,12,2018-01-20 21:58:01,12,2018-01-20 21:58:01
98030,0,96242,1,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98031,0,96243,2,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98032,0,96244,3,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98033,0,96245,4,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98034,1,96242,1,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98035,1,96243,2,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98036,1,96244,3,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98037,1,96245,4,5,2018-01-22 11:57:50,5,2018-01-22 11:57:50
98143,0,96346,1,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98144,0,96347,2,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98145,0,96348,3,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98146,0,96349,4,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98147,0,96350,5,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98148,0,96351,6,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98149,0,96352,7,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98150,0,96353,8,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98151,1,96354,1,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98152,1,96355,2,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98153,1,96356,3,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98154,1,96357,4,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98155,1,96358,5,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98156,1,96359,6,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98157,1,96360,7,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98158,1,96361,8,12,2018-01-22 21:46:29,12,2018-01-22 21:46:29
98159,0,96362,1,12,2018-01-22 21:48:25,12,2018-01-22 21:48:25
98160,0,96363,2,12,2018-01-22 21:48:25,12,2018-01-22 21:48:25
98161,0,96364,3,12,2018-01-22 21:48:25,12,2018-01-22 21:48:25
98162,0,96365,4,12,2018-01-22 21:48:26,12,2018-01-22 21:48:26
98163,0,96366,5,12,2018-01-22 21:48:26,12,2018-01-22 21:48:26
98164,0,96367,6,12,2018-01-22 21:48:26,12,2018-01-22 21:48:26
98165,0,96368,7,12,2018-01-22 21:48:26,12,2018-01-22 21:48:26
