directions_detail_id,number_of_people_id,cooking_time,defrosting_methods_id,description,created_id,created_at,updated_id,updated_at,person_exclusive_use_flag
105223,4,1,,※熱湯を加えることで中まで火が通り、じんわりと軟らかくなります。,15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105224,2,6,,※鍋で煮る時は6時間程(断続的でもOK)柔らかくなるまで極弱火にかけて、豆が水から出ない様に注意します。,15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105224,4,6,,※鍋で煮る時は6時間程(断続的でもOK)柔らかくなるまで極弱火にかけて、豆が水から出ない様に注意します。,15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105225,2,1,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105225,4,1,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105226,2,10,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105226,4,10,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105227,2,1,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105227,4,1,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105228,2,1,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105228,4,1,,"",15,2018-05-31 11:30:05,15,2018-05-31 11:30:05,0
105229,2,1,,"",15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105229,4,1,,"",15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105230,2,1,,※翌日からでも食べられますが１週間後が食べごろ,15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105230,4,1,,※翌日からでも食べられますが１週間後が食べごろ,15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105231,2,2,,"",15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105231,4,2,,"",15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105232,2,2,,※翌日からでも食べられますが１週間後が食べごろ,15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105232,4,2,,※翌日からでも食べられますが１週間後が食べごろ,15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105233,2,1,,"",15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105233,4,1,,"",15,2018-05-31 11:33:03,15,2018-05-31 11:33:03,0
105234,2,4,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,0
105234,4,4,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,0
105235,2,3,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105235,4,3,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105236,2,1,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105236,4,1,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105237,2,4,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,0
105237,4,4,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,0
105238,2,3,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105238,4,3,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105239,2,1,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105239,4,1,,"",15,2018-05-31 11:33:42,15,2018-05-31 11:33:42,1
105240,2,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,1
105240,4,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,1
105241,2,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105241,4,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105242,2,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105242,4,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105243,2,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105243,4,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105244,2,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105244,4,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105245,2,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105245,4,1,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105246,2,8,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105246,4,8,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105247,2,4,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105247,4,4,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105248,2,10,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105248,4,10,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105249,2,7,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105249,4,7,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105250,2,2,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105250,4,2,,"",15,2018-05-31 11:34:41,15,2018-05-31 11:34:41,0
105251,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105251,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105252,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105252,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105253,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105253,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105254,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105254,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105255,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105255,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105256,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105256,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105257,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105257,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105258,2,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105258,4,1,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,1
105259,2,3,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105259,4,3,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105260,2,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105260,4,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105261,2,7,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105261,4,7,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105262,2,3,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105262,4,3,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105263,2,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105263,4,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105264,2,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105264,4,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105265,2,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105265,4,5,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105266,2,10,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105266,4,10,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105267,2,2,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105267,4,2,,"",15,2018-05-31 11:35:43,15,2018-05-31 11:35:43,0
105268,2,3,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105268,4,3,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105269,2,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105269,4,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105270,2,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105270,4,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105271,2,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105271,4,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105272,2,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105272,4,2,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105273,2,3,,"",15,2018-05-31 11:37:00,15,2018-05-31 11:37:00,0
105273,4,3,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105274,2,3,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105274,4,3,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105275,2,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105275,4,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105276,2,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105276,4,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105277,2,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105277,4,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105278,2,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105278,4,2,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105279,2,3,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105279,4,3,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105280,2,1,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105280,4,1,,"",15,2018-05-31 11:37:01,15,2018-05-31 11:37:01,0
105281,2,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105281,4,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105282,2,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105282,4,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105283,2,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105283,4,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105284,2,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105284,4,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105285,2,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105285,4,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105286,2,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105286,4,1,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105287,2,2,,"",15,2018-05-31 11:37:57,15,2018-05-31 11:37:57,0
105287,4,2,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105288,2,4,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105288,4,4,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105289,2,4,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105289,4,4,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105290,2,3,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105290,4,3,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105291,2,15,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105291,4,15,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105292,2,3,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105292,4,3,,"",15,2018-05-31 11:37:58,15,2018-05-31 11:37:58,0
105293,2,4,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105293,4,4,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105294,2,8,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105294,4,8,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105295,2,2,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105295,4,2,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105296,2,1,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105296,4,1,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105297,2,4,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105297,4,4,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105298,2,8,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105298,4,8,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105299,2,2,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105299,4,2,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,0
105300,2,1,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105300,4,1,,"",15,2018-05-31 11:38:41,15,2018-05-31 11:38:41,1
105301,2,4,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105301,4,4,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105302,2,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105302,4,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105303,2,2,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105303,4,2,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105304,2,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105304,4,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105305,2,4,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105305,4,4,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105306,2,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105306,4,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105307,2,2,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105307,4,2,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105308,2,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105308,4,1,,"",15,2018-05-31 11:39:28,15,2018-05-31 11:39:28,0
105309,2,1,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105309,4,1,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105310,2,2,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105310,4,2,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105311,2,30,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,0
105311,4,30,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,0
105312,2,8,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,0
105312,4,8,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,0
105313,2,2,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105313,4,2,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105314,2,1,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105314,4,1,,"",15,2018-05-31 11:40:09,15,2018-05-31 11:40:09,1
105315,2,2,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,1
105315,4,2,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,1
105316,2,2,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,0
105316,4,2,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,0
105317,2,8,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,0
105317,4,8,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,0
105318,2,2,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,0
105318,4,2,,"",15,2018-05-31 11:40:10,15,2018-05-31 11:40:10,0
105319,2,1,,"",15,2018-05-31 11:40:52,15,2018-05-31 11:40:52,0
105319,4,1,,"",15,2018-05-31 11:40:52,15,2018-05-31 11:40:52,0
105320,2,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,1
105320,4,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,1
105321,2,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105321,4,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105322,2,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105322,4,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105323,2,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,1
105323,4,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,1
105324,2,30,1,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105324,4,30,1,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105325,2,3,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105325,4,3,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105326,2,3,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105326,4,3,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105327,2,11,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105327,4,11,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105328,2,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105328,4,1,,"",15,2018-05-31 11:40:53,15,2018-05-31 11:40:53,0
105329,2,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105329,4,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105330,2,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,1
105330,4,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,1
105331,2,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,1
105331,4,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,1
105332,2,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105332,4,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105333,2,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,1
105333,4,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,1
105334,2,5,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105334,4,5,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105335,2,2,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105335,4,2,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105336,2,10,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105336,4,10,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105337,2,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105337,4,1,,"",15,2018-05-31 11:42:28,15,2018-05-31 11:42:28,0
105338,2,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105338,4,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105339,2,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105339,4,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105340,2,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105340,4,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105341,2,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105341,4,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105342,2,2,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105342,4,2,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105343,2,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105343,4,1,,"",15,2018-05-31 11:43:55,15,2018-05-31 11:43:55,0
105344,2,6,,"",15,2018-05-31 11:43:56,15,2018-05-31 11:43:56,0
105344,4,6,,"",15,2018-05-31 11:43:56,15,2018-05-31 11:43:56,0
105345,2,1,,"",15,2018-05-31 11:43:56,15,2018-05-31 11:43:56,0
105345,4,1,,"",15,2018-05-31 11:43:56,15,2018-05-31 11:43:56,0
105346,2,3,,"",15,2018-05-31 11:44:46,15,2018-05-31 11:44:46,0
105346,4,3,,"",15,2018-05-31 11:44:46,15,2018-05-31 11:44:46,0
105347,2,12,,"",15,2018-05-31 11:44:46,15,2018-05-31 11:44:46,0
105347,4,12,,"",15,2018-05-31 11:44:46,15,2018-05-31 11:44:46,0
105348,2,1,,"",15,2018-05-31 11:44:46,15,2018-05-31 11:44:46,0
105348,4,1,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105349,2,3,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105349,4,3,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105350,2,12,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105350,4,12,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105351,2,1,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105351,4,1,,"",15,2018-05-31 11:44:47,15,2018-05-31 11:44:47,0
105352,2,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105352,4,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105353,2,3,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105353,4,3,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105354,2,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105354,4,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105355,2,3,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105355,4,3,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105356,2,20,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105356,4,20,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105357,2,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105357,4,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105358,2,3,2,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105358,4,3,2,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105359,2,3,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105359,4,3,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105360,2,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105360,4,1,,"",15,2018-05-31 11:45:39,15,2018-05-31 11:45:39,0
105361,2,3,,"",15,2018-05-31 11:45:40,15,2018-05-31 11:45:40,0
105361,4,3,,"",15,2018-05-31 11:45:40,15,2018-05-31 11:45:40,0
105362,2,20,,"",15,2018-05-31 11:45:40,15,2018-05-31 11:45:40,0
105362,4,20,,"",15,2018-05-31 11:45:40,15,2018-05-31 11:45:40,0
105363,2,1,,"",15,2018-05-31 11:45:40,15,2018-05-31 11:45:40,0
105363,4,1,,"",15,2018-05-31 11:45:40,15,2018-05-31 11:45:40,0
105364,2,1,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105364,4,1,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105365,2,1,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105365,4,1,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105366,2,1,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105366,4,1,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105367,2,2,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105367,4,2,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105368,2,2,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105368,4,2,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105369,2,2,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105369,4,2,,"",15,2018-05-31 11:46:29,15,2018-05-31 11:46:29,0
105380,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,1
105380,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,1
105381,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,1
105381,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,1
105382,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105382,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105383,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105383,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105384,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105384,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105385,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,1
105385,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,1
105386,2,5,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105386,4,5,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105387,2,3,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105387,4,3,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105388,2,3,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105388,4,3,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105389,2,2,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105389,4,2,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105390,2,5,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105390,4,5,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105391,2,2,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105391,4,2,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105392,2,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105392,4,1,,"",15,2018-05-31 11:52:54,15,2018-05-31 11:52:54,0
105393,2,1,,"",15,2018-05-31 13:56:18,15,2018-05-31 13:56:18,1
105393,4,1,,"",15,2018-05-31 13:56:18,15,2018-05-31 13:56:18,1
105394,2,1,,"",15,2018-05-31 13:56:19,15,2018-05-31 13:56:19,0
105394,4,1,,"",15,2018-05-31 13:56:19,15,2018-05-31 13:56:19,0
105395,2,1,,"",15,2018-05-31 13:56:19,15,2018-05-31 13:56:19,1
105395,4,1,,"",15,2018-05-31 13:56:19,15,2018-05-31 13:56:19,1
105396,2,1,,"",15,2018-05-31 13:56:19,15,2018-05-31 13:56:19,1
